Stock Index,Stock Price
AC3488,1658.829613397774
AC3489,801.3957224927086
AC3490,1522.5584476483937
AC3491,314.07864312245914
AC3492,896.1598868033886
AC3493,97.75550996106278
AC3494,1010.8041518839977
AC3495,156.6606705560123
AC3496,1377.6060818503863
AC3497,417.7618645735853
AC3498,90.58554900430636
AC3499,369.455228331565
AC3500,166.32224278080184
AC3501,258.30022765113364
AC3502,255.99091488691454
AC3503,329.9851195603405
AC3504,1104.3191308751766
AC3505,1128.9536319524746
AC3506,467.83585158503
AC3507,861.7477145211558
AC3508,826.2004853207646
AC3509,408.39415896153315
AC3510,1188.6565530947344
AC3511,1056.84264649205
AC3512,977.7301932475848
AC3513,565.771688649583
AC3514,179.63914472870744
AC3515,923.5176466630135
AC3516,559.9296508225472
AC3517,514.4298148535688
AC3518,602.3125013456431
AC3519,977.0666181586812
AC3520,1662.402974543053
AC3521,698.3773003177622
AC3522,1101.396859468425
AC3523,1051.0553378996167
AC3524,1091.677487432705
AC3525,790.5455506333882
AC3526,427.09386695706235
AC3527,141.81116033515883
AC3528,94.7571516156392
AC3529,1032.7050391544508
AC3530,501.5470397639834
AC3531,610.1432953087226
AC3532,795.2231835908952
AC3533,550.5070456239284
AC3534,773.8799376062817
AC3535,862.3231623485565
AC3536,253.9197612751338
AC3537,245.03275293359434
AC3538,871.2774996917864
AC3539,1192.3019743643174
AC3540,369.4130791130265
AC3541,521.5602076647898
AC3542,300.292606142463
AC3543,1061.594037683269
AC3544,419.9451188979971
AC3545,525.4308718266824
AC3546,699.2934148478296
AC3547,582.453948742405
AC3548,116.66494119023076
AC3549,1521.8381516823683
AC3550,788.1247625796872
AC3551,671.0167923307382
AC3552,336.98971974134884
AC3553,902.9530481287932
AC3554,305.7768154446509
AC3555,203.84877488048704
AC3556,1020.4845683244585
AC3557,617.0790762827389
AC3558,1270.5933440116808
AC3559,513.3411728683443
AC3560,193.2891024558951
AC3561,192.78520483362115
AC3562,765.7647402960088
AC3563,1106.4368278949005
AC3564,1410.1531860834384
AC3565,706.2892688642821
AC3566,320.4877095819807
AC3567,271.7057099217003
AC3568,183.89244657819893
AC3569,326.04116483402385
AC3570,790.2007145375283
AC3571,592.5160273730786
AC3572,473.3546068149528
AC3573,1235.768569969374
AC3574,615.5614791932059
AC3575,190.18196117897713
AC3576,557.7809865315497
AC3577,1617.323303650515
AC3578,154.34814378028943
AC3579,1451.1470255296788
AC3580,209.42307278364427
AC3581,165.7548934914044
AC3582,256.1227774880406
AC3583,690.1043433083655
AC3584,213.3101640917955
AC3585,168.76935062793336
AC3586,400.9600502670969
AC3587,76.91502336443784
AC3588,307.88641153692606
AC3589,193.41827896459876
AC3590,300.6046320152372
AC3591,348.80773716582917
AC3592,298.6202871434106
AC3593,98.12495013256654
AC3594,155.3699765867741
AC3595,379.9491792006286
AC3596,820.8401068603807
AC3597,122.81947981783918
AC3598,244.86639296015693
AC3599,1169.4367069314724
AC3600,1182.868311878159
AC3601,962.0081816361326
AC3602,778.2367917194049
AC3603,1618.156259968165
AC3604,279.8527948740386
AC3605,800.2034738609476
AC3606,1177.6106098759024
AC3607,73.76509114783835
AC3608,966.3907727142065
AC3609,505.0656467135142
AC3610,265.9480648453681
AC3611,713.0703191762555
AC3612,197.26609406261502
AC3613,1048.2558638488563
AC3614,463.0156107346346
AC3615,504.6763749280863
AC3616,326.11447753147786
AC3617,1153.3971446567373
AC3618,222.8652723544996
AC3619,328.9009321392953
AC3620,296.49260806637176
AC3621,793.3203133238994
AC3622,265.15052809558944
AC3623,348.639804786657
AC3624,702.4656780080379
AC3625,243.8628161846451
AC3626,191.05118284688098
AC3627,651.6002520556995
AC3628,92.8264312991385
AC3629,73.2984857044716
AC3630,568.5570531425715
AC3631,87.81232013792925
AC3632,171.0177101131394
AC3633,285.39449856116636
AC3634,1411.9157037030782
AC3635,298.1736337081894
AC3636,1190.151545841457
AC3637,344.8718502707812
AC3638,1019.9374057390885
AC3639,223.60116259105877
AC3640,885.9703425056733
AC3641,532.7680360859829
AC3642,245.35128136137973
AC3643,595.3105760191984
AC3644,706.7797104305507
AC3645,1125.184078634431
AC3646,674.0539102200015
AC3647,364.73711192911696
AC3648,232.07708207577411
AC3649,405.6701794084845
AC3650,660.5289742306722
AC3651,1258.7484427334477
AC3652,373.38526797766883
AC3653,570.6272450319761
AC3654,1213.6316231029905
AC3655,364.5106040454168
AC3656,364.3272588331547
AC3657,878.2315057074159
AC3658,869.4749043893614
AC3659,532.7649183462514
AC3660,135.04796357550492
AC3661,143.03127272797877
AC3662,332.289331309741
AC3663,769.2085166412064
AC3664,423.84405791840436
AC3665,822.8299573887414
AC3666,377.26200105055767
AC3667,618.7274798001581
AC3668,1270.0028391723213
AC3669,1142.1841960610102
AC3670,450.49468005164283
AC3671,200.4219944829954
AC3672,368.3428651674475
AC3673,833.6714430025716
AC3674,866.5068856537112
AC3675,593.2989474253874
AC3676,1219.6834158449064
AC3677,1035.5537329828983
AC3678,1174.1745256148251
AC3679,436.2741022186042
AC3680,667.467186615947
AC3681,606.1690318915137
AC3682,298.94596037271657
AC3683,523.5721324184971
AC3684,492.31102382058134
AC3685,218.43381252669525
AC3686,313.38657073995284
AC3687,799.1939366970807
AC3688,212.7649439279473
AC3689,777.0057042412171
AC3690,641.9446456307497
AC3691,507.4582972424683
AC3692,293.6353594713112
AC3693,157.07913058168236
AC3694,318.39424870735394
AC3695,208.72342115169005
AC3696,239.59882025376862
AC3697,326.56490206958
AC3698,226.77340870612068
AC3699,165.40140799756324
AC3700,1133.9752460181894
AC3701,237.2512038947927
AC3702,435.5760436391971
AC3703,216.32404763322893
AC3704,281.22784759275515
AC3705,669.6918302212979
AC3706,643.530531825247
AC3707,1463.5944422817188
AC3708,1190.9701365476858
AC3709,533.8448603074393
AC3710,203.25917001127635
AC3711,995.1567313989943
AC3712,341.5705650798657
AC3713,954.099633355894
AC3714,1411.7422491703628
AC3715,1301.2750481974153
AC3716,215.1331571394682
AC3717,853.8808294347189
AC3718,1355.6607074637527
AC3719,1024.3535988896676
AC3720,241.949664579804
AC3721,325.46670215948865
AC3722,1522.7835104074588
AC3723,586.2113979541617
AC3724,137.6446584113757
AC3725,862.8797150222376
AC3726,132.11054553503146
AC3727,603.7037348633258
AC3728,304.06394145401157
AC3729,363.10404218948054
AC3730,612.6376171681109
AC3731,891.0692465635805
AC3732,548.1009939170794
AC3733,192.54047106833536
AC3734,454.35575996871927
AC3735,359.0463153003022
AC3736,680.3951930677724
AC3737,475.0732713898719
AC3738,338.67468193760516
AC3739,88.21418651566199
AC3740,394.6492080138422
AC3741,771.981082852613
AC3742,717.347842495265
AC3743,803.4574506506522
AC3744,87.76490815947028
AC3745,153.3751319422043
AC3746,328.28183738678285
AC3747,399.74253161783827
AC3748,281.71127599899955
AC3749,511.68659061971414
AC3750,1437.4982672453339
AC3751,97.5741835326138
AC3752,141.61939525697062
AC3753,393.56209308457323
AC3754,634.1893263255305
AC3755,111.77417580882388
AC3756,307.3407382148329
AC3757,557.273107885831
AC3758,550.7594549807624
AC3759,527.3192151073663
AC3760,210.55881516130296
AC3761,444.67693237412396
AC3762,500.6192886714122
AC3763,939.2207174959201
AC3764,455.77053830974876
AC3765,329.6250128765844
AC3766,483.3776598294594
AC3767,193.68122887279077
AC3768,971.2141976962574
AC3769,1021.6731052032736
AC3770,205.96543424476602
AC3771,684.423128269644
AC3772,481.37248652396534
AC3773,198.47885045177048
AC3774,308.9908368536993
AC3775,139.22738874296977
AC3776,388.1851045171094
AC3777,235.58146779784352
AC3778,854.1662738248851
AC3779,1400.9020807968723
AC3780,175.55862351684124
AC3781,632.1344868683699
AC3782,185.95877990787926
AC3783,582.9832875548356
AC3784,334.3460635343654
AC3785,408.91413174975344
AC3786,431.040136267025
AC3787,275.55814975488096
AC3788,723.9881835199055
AC3789,1308.2414530274832
AC3790,808.6737018615099
AC3791,246.52798703252512
AC3792,800.5579722135616
AC3793,334.698162612245
AC3794,819.4337317558328
AC3795,481.814700428381
AC3796,341.7670655676676
AC3797,173.63955022510083
AC3798,595.9796579231214
AC3799,973.527847867754
AC3800,158.1999519553417
AC3801,238.9034279475681
AC3802,253.85824258392768
AC3803,84.12179678408626
AC3804,126.35684141284906
AC3805,95.35092646787268
AC3806,721.9737541862233
AC3807,192.07783383230378
AC3808,1331.2589265107736
AC3809,288.40394093731646
AC3810,506.40598239662734
AC3811,332.8075618616038
AC3812,555.7564308830913
AC3813,1038.7783034269992
AC3814,756.0972641150365
AC3815,199.23444775913623
AC3816,790.017897722511
AC3817,302.7786530452188
AC3818,1627.9952803192994
AC3819,166.88282590425104
AC3820,172.34588243013786
AC3821,251.6141075435645
AC3822,323.34422080282934
AC3823,427.4665059757944
AC3824,456.08045482978855
AC3825,381.1322144918073
AC3826,375.56989300127816
AC3827,568.7241468527073
AD1,169.0613703447608
AD2,402.88601810626426
AD3,109.89843097388524
AD4,645.0400654094058
AD5,142.13413338770573
AD6,169.69899290846996
AD7,377.69406851492204
AD8,684.6568500276189
AD9,641.0538114673888
AD10,316.50604546905544
AD11,170.09044150581286
AD12,156.5770868123759
AD13,788.8060819571297
AD14,706.8712418604152
AD15,1003.7554525130022
AD16,653.388711583721
AD17,788.8539426456514
AD18,603.3005139808231
AD19,1410.746869139933
AD20,289.0917713144267
AD21,789.370238145654
AD22,1261.6855063361377
AD23,1576.1326931653862
AD24,331.37092249986586
AD25,746.8373106774334
AD26,551.6559992366675
AD27,354.1621475078962
AD28,251.5479026461652
AD29,756.3229908806289
AD30,1120.987343261631
AD31,308.83012222254445
AD32,386.455000738392
AD33,478.254226665983
AD34,264.5957600429657
AD35,661.5662656665586
AD36,210.49386224515393
AD37,66.02298359219571
AD38,1528.2095733352667
AD39,811.1179296263858
AD40,447.62116565747226
AD41,125.37537415517795
AD42,191.8063832254639
AD43,227.51008962765115
AD44,803.3533575704498
AD45,1618.9397525963982
AD46,537.4918943556912
AD47,221.82890932144932
AD48,199.41499770164575
AD49,280.99219732615575
AD50,572.4207174238322
AD51,81.34521687919943
AD52,135.1295776647661
AD53,483.4550457508814
AD54,139.4462026822112
AD55,592.1644456114608
AD56,1102.9557144025223
AD57,805.2833015646929
AD58,1132.2575222484288
AD59,641.7032318104945
AD60,574.4588452310899
AD61,784.3305055364988
AD62,1525.7813444990666
AD63,679.1539673395065
AD64,1025.2824492172185
AD65,207.519347190308
AD66,376.60379145540503
AD67,149.78817992431965
AD68,1106.6811582247842
AD69,260.27102563516127
AD70,61.524609685611665
AD71,440.06273104962446
AD72,651.5515477098397
AD73,324.2123995623915
AD74,221.2337832805341
AD75,782.7956045095589
AD76,1382.999078825398
AD77,306.07468855403306
AD78,408.7960957826565
AD79,1407.056493511289
AD80,760.9991484023818
AD81,1166.7938396770614
AD82,625.4693901169081
AD83,118.36193045695222
AD84,475.7591817157096
AD85,981.8292864362802
AD86,527.7619449815243
AD87,527.1212934130232
AD88,621.2472221435349
AD89,131.15387729000372
AD90,770.8540650321393
AD91,1380.0154185210067
AD92,244.68219560484505
AD93,568.7031516043913
AD94,535.6451971868946
AD95,224.82565073043048
AD96,635.3952736890587
AD97,351.1724034384995
AD98,1057.8152602049176
AD99,92.71174257470983
AD100,801.9547688353954
AD101,230.3702672406281
AD102,237.54232496574616
AD103,175.59487447541215
AD104,264.6874500204633
AD105,914.4803471400195
AD106,868.2291455671005
AD107,1283.695224123197
AD108,1172.8753973823982
AD109,167.37028985952043
AD110,631.7739755613445
AD111,526.4268217070606
AD112,1098.8745952351132
AD113,341.1332789032997
AD114,294.09580976793296
AD115,321.15201763781795
AD116,623.8636080496877
AD117,855.4606825012058
AD118,153.30489803470869
AD119,344.6399975128505
AD120,128.1169674930353
AD121,127.90403379563702
AD122,631.1101878512558
AD123,58.483180775535914
AD124,587.8761220819684
AD125,621.8926106027178
AD126,429.75372679659193
AD127,1237.1966515002682
AD128,409.90152655362385
AD129,634.3261627192371
AD130,258.1970507902929
AD131,832.5946219170257
AD132,510.8028241756984
AD133,711.6110171047173
AD134,375.49102228666356
AD135,1403.445479904706
AD136,739.0644364347282
AD137,445.07572366202794
AD138,792.5607009527521
AD139,1451.8076818010695
AD140,392.969970621696
AD141,135.7351674021333
AD142,771.5085682470947
AD143,150.65858624366376
AD144,223.34043405098123
AD145,273.34914570560954
AD146,1177.6911607659335
AD147,876.2015131772305
AD148,838.5697838841028
AD149,1081.1191182386983
AD150,726.8572402447207
AD151,271.8404642822406
AD152,1112.346202707803
AD153,459.76666144122066
AD154,388.9339426057427
AD155,524.6742681892663
AD156,236.25430845863036
AD157,1259.9087400969697
AD158,398.8853622629373
AD159,754.8458994296528
AD160,1154.8623179308343
AD161,655.3165819874293
AD162,201.7168437856605
AD163,509.9207157843815
AD164,840.0908388509222
AD165,595.0538366598843
AD166,444.2326461161515
AD167,411.20008694443214
AD168,455.96841219040573
AD169,794.2364489001714
AD170,130.8749095138321
AD171,720.6742607320962
AD172,235.08342590941726
AD173,611.8492090810446
AD174,675.1150377251911
AD175,337.1216667165793
AD176,314.97177782590774
AD177,413.68059942471336
AD178,1254.7104236383975
AD179,852.2305422468093
AD180,136.1645987234403
AD181,1263.2927797002753
AD182,247.2854801673837
AD183,107.27243806621249
AD184,1337.709857319353
AD185,461.7979830690133
AD186,1215.3634083908896
AD187,567.4858032462037
AD188,105.81440799713573
AD189,1080.1578034985268
AD190,383.58008412865706
AD191,280.91260441960077
AD192,629.5098123075359
AD193,238.85645790682753
AD194,366.0157667485571
AD195,544.7260465110261
AD196,759.0383476904611
AD197,1024.5107407608502
AD198,287.64151547399894
AD199,272.56943367366017
AD200,583.7556871030126
AD201,1133.3390904741236
AD202,218.23160266362083
AD203,573.4368191212351
AD204,1011.2588230101751
AD205,393.86127599069323
AD206,375.550945762922
AD207,748.2508098569349
AD208,672.6257876917182
AD209,619.8788039658881
AD210,1316.7824259707345
AD211,404.70140934670263
AD212,946.57341583886
AD213,1179.041022150173
AD214,439.4882844162713
AD215,595.5017254756777
AD216,79.89964847403024
AD217,1451.9745860118032
AD218,860.4837920905925
AD219,363.59851058431025
AD220,413.94760887718996
AD221,449.67999828802675
AD222,1311.7604142717487
AD223,129.8382804169438
AD224,827.5952993535568
AD225,447.60198427754267
AD226,1578.5508770140743
AD227,490.27857175699506
AD228,278.92188781566824
AD229,429.55612230273096
AD230,415.332537642559
AD231,464.17117332472196
AD232,806.8761591152779
AD233,575.3019975089439
AD234,574.0518745681497
AD235,373.50793399231895
AD236,418.2363412352728
AD237,478.74111508251906
AD238,701.6771652489255
AD239,846.2481698774001
AD240,1512.6449666516955
AD241,649.8856716933069
AD242,141.90113624233595
AD243,894.0092811165881
AD244,611.2710629132436
AD245,321.6808852491731
AD246,632.3567987110846
AD247,1326.998004462234
AD248,727.555475023392
AD249,282.66245925257823
AD250,787.8878240456729
AD251,634.5411337183127
AD252,1365.898520958283
AD253,184.89695785231908
AD254,148.4988379179934
AD255,667.8651422590875
AD256,166.3923909611272
AD257,1622.273300651189
AD258,578.3819655328326
AD259,275.4599833890921
AD260,713.2412790704435
AD261,165.94461715566888
AD262,87.15754049222687
AD263,658.3949825481848
AD264,359.9517420631603
AD265,678.2372740315967
AD266,294.26086434005333
AD267,196.31167604348104
AD268,1001.3385419592014
AD269,778.5139879053769
AD270,1431.9607578814048
AD271,268.83814260010405
AD272,519.1592482493227
AD273,128.83286956767012
AD274,288.6529056417959
AD275,873.4465871364409
AD276,196.63304160408808
AD277,128.1718536075582
AD278,720.1193844505224
AD279,280.47328117464
AD280,784.7041740421904
AD281,430.02369773650844
AD282,1344.534958051106
AD283,173.9455953305196
AD284,136.73738195968934
AD285,315.9828471731674
AD286,103.41759108656788
AD287,538.6110620004347
AD288,294.62322362643755
AD289,130.5547012858297
AD290,1593.5046088295517
AD291,184.07677763286068
AD292,802.8513982716555
AD293,760.3002547564533
AD294,771.3042304208695
AD295,250.5223133882766
AD296,570.3316544975421
AD297,102.606878349912
AD298,723.4814529564014
AD299,853.7082448629844
AD300,312.76849215027084
AD301,178.97780465484806
AD302,383.1275665539341
AD303,486.17077535778384
AD304,971.6401060693499
AD305,582.1133174657521
AD306,387.585685902211
AD307,268.6837839945219
AD308,386.74879041000565
AD309,226.73914828554672
AD310,569.489915326268
AD311,702.9829475501149
AD312,1574.4473439832632
AD313,1361.5824742213877
AD314,152.72893105790286
AD315,655.3576456961282
AD316,555.5512105880606
AD317,1146.3782373103631
AD318,525.8051303486269
AD319,326.9514037603006
AD320,461.3554094360847
AD321,1063.6896565357226
AD322,348.95131633132337
AD323,120.76317825967374
AD324,630.800510652926
AD325,1229.5092758696796
AD326,444.1295457571566
AD327,1282.24488108429
AD328,382.96652335112174
AD329,1110.506220788654
AD330,806.0652343105655
AD331,457.2820665557994
AD332,490.7934606086223
AD333,398.8881041651012
AD334,365.81816714158083
AD335,276.04963943161886
AD336,143.7806081277468
AD337,555.5568676500737
AD338,278.4215136030196
AD339,1130.8869100596544
AD340,496.37917248583807
AD341,414.5896975811582
AD342,343.0283710880514
AD343,196.00738289429478
AD344,1259.2196950983857
AD345,210.84887538001556
AD346,504.8730620108617
AD347,979.9540118704329
AD348,224.74626059471206
AD349,887.8062807116387
AD350,716.9115583867751
AD351,636.5736191728502
AD352,485.0594194185081
AD353,368.146249772073
AD354,345.8178388535579
AD355,1496.6580560261827
AD356,423.49970231773443
AD357,116.58483964435294
AD358,513.1075356845565
AD359,147.77593475492102
AD360,764.5170998167762
AD361,168.50284888240628
AD362,232.49746608291338
AD363,871.2686247641616
AD364,654.621480884263
AD365,235.3699959589651
AD366,184.14508943900404
AD367,286.99160971424163
AD368,188.93673836656075
AD369,416.44220615591865
AD370,550.7004345629724
AD371,108.17714530852146
AD372,1251.265489579312
AD373,1364.2012996623607
AD374,219.5540930582522
AD375,764.5250815186754
AD376,689.5695685529553
AD377,1614.9475712959734
AD378,306.948807428756
AD379,1213.3235628189993
AD380,130.10483415941502
AD381,245.51415301540635
AD382,263.4653300025496
AD383,223.36276194612543
AD384,249.1853659790906
AD385,246.76631113081783
AD386,717.5708687955264
AD387,299.5730391888603
AD388,853.0116414625455
AD389,691.982613776636
AD390,602.9698317388161
AD391,761.4746218927951
AD392,819.1290297585088
AD393,1234.6465574440444
AD394,153.91926040300416
AD395,333.00789752965807
AD396,200.84212873468226
AD397,960.1728397213866
AD398,411.78012836893606
AD399,1223.5637432162584
AD400,210.73928634013208
AD401,799.9387357667188
AD402,202.87231516723295
AD403,733.9060005643558
AD404,1314.2933753076913
AD405,313.031598395253
AD406,289.1478346012421
AD407,451.94615700888863
AD408,327.93705596626734
AD409,111.43789408655476
AD410,260.2802331138227
AD411,992.4249892908603
AD412,321.64066259951926
AD413,154.7603959670741
AD414,360.87398707623174
AD415,638.5035642161567
AD416,214.60100316761714
AD417,530.6040793976571
AD418,358.60112154952697
AD419,501.7347437207982
AD420,200.5205849793905
AD421,646.4841842013499
AD422,117.40106346962466
AD423,915.7992932842227
AD424,351.811347139973
AD425,607.0148650551346
AD426,302.6347872363919
AD427,262.671084258337
AD428,1162.519159660618
AD429,296.705311014389
AD430,302.25776356564626
AD431,527.1153066153261
AD432,357.0096847622431
AD433,1392.3791083623871
AD434,425.8525671786168
AD435,591.309866513999
AD436,121.84909487887046
AD437,248.56066253962734
AD438,506.40303448893565
AD439,107.02203556832501
AD440,107.19860254292342
AD441,450.3914669273254
AD442,360.0350410574441
AD443,466.3716891956715
AD444,314.9330258699281
AD445,986.2733962052528
AD446,282.6695840779742
AD447,1092.1014680863987
AD448,220.4838773187326
AD449,805.1097198275522
AD450,901.9636836007405
AD451,1116.7891267455316
AD452,624.3444503658577
AD453,388.73623193810613
AD454,533.4340350145782
AD455,734.7468697046072
AD456,281.84683982109675
AD457,188.17717309978548
AD458,103.40982500832217
AD459,223.84342719827805
AD460,1469.2382944526798
AD461,1299.081876857716
AD462,579.6717360443288
AD463,1441.7782590107095
AD464,560.1819835736555
AD465,124.28469967246923
AD466,1251.37405242871
AD467,1071.2845323098406
AD468,188.7870266946876
AD469,369.5262655428895
AD470,1420.4998976747047
AD471,409.87868680678673
AD472,567.5956518576155
AD473,210.7734491309045
AD474,687.758192389901
AD475,928.5707456972893
AD476,1575.6102855145255
AD477,883.5670230148985
AD478,198.39451222412117
AD479,468.22057763205027
AD480,253.86796428313255
AD481,485.2437952919929
AD482,334.52124012679144
AD483,613.2197293273449
AD484,1352.5419209530041
AD485,1322.229615952061
AD486,137.38238115214443
AD487,397.94142589160776
AD488,589.8309619803555
AD489,947.240904983348
AD490,787.704724949795
AD491,156.44630940732668
AD492,128.84585657140667
AD493,777.0773119741865
AD494,555.1159182274388
AD495,507.9342123761112
AD496,1200.8676752208003
AD497,350.56658161741115
AD498,304.133803007681
AD499,316.293178012221
AD500,232.55343557550498
AD501,313.1145052260064
AD502,241.0594912843299
AD503,282.4215834944577
AD504,299.4115331478191
AD505,306.3147756708132
AD506,1186.9254994710623
AD507,227.42456582132246
AD508,695.5769781776623
AD509,641.3491236596835
AD510,162.54029418897227
AD511,165.83051073141718
AD512,493.2365111966662
AD513,323.14462750584954
AD514,185.8265062027857
AD515,167.63184626639202
AD516,349.7772144129068
AD517,328.3113757280504
