Stock Index,Stock Price
AC3599,1174.8367034657363
AC3600,1224.9109059390794
AC3601,956.3210158180664
AC3602,785.3051658597025
AC3603,1635.6993299840824
AC3604,278.3545474370193
AC3605,782.4666669304738
AC3606,1194.0030549379512
AC3607,58.026663073919174
AC3608,993.8553363571032
AC3609,504.6420633567571
AC3610,226.94986242268405
AC3611,740.2313895881277
AC3612,146.4281270313075
AC3613,1130.4313319244282
AC3614,464.8497853673173
AC3615,468.3143874640432
AC3616,300.0536687657389
AC3617,1209.6156223283688
AC3618,165.1858261772498
AC3619,302.2587560696477
AC3620,264.87385403318586
AC3621,804.1805716619497
AC3622,277.60802404779474
AC3623,332.04544239332847
AC3624,698.4590040040189
AC3625,247.18020309232253
AC3626,151.92544642344046
AC3627,647.6620960278498
AC3628,79.42710064956924
AC3629,74.57716035223581
AC3630,581.5427465712858
AC3631,75.17508656896463
AC3632,159.07640505656968
AC3633,288.36076428058317
AC3634,1407.307651851539
AC3635,312.5658818540947
AC3636,1177.7892229207287
AC3637,349.55648513539063
AC3638,1015.3968528695443
AC3639,205.6083912955294
AC3640,895.2814212528366
AC3641,553.1757380429915
AC3642,186.69729068068983
AC3643,598.3686880095992
AC3644,728.2186052152754
AC3645,1126.2777893172156
AC3646,661.5951551100007
AC3647,373.0266059645585
AC3648,219.07119103788705
AC3649,398.89981970424225
AC3650,674.4483371153361
AC3651,1299.6233213667238
AC3652,368.3444439888344
AC3653,570.7956725159881
AC3654,1204.6647115514952
AC3655,370.2099220227084
AC3656,362.31499441657735
AC3657,899.733427853708
AC3658,885.1669521946807
AC3659,532.9859591731257
AC3660,127.19886678775245
AC3661,132.05873636398937
AC3662,320.4036356548705
AC3663,789.9000333206031
AC3664,422.4913639592022
AC3665,831.3509536943707
AC3666,382.4266005252789
AC3667,619.9118649000791
AC3668,1281.7411695861606
AC3669,1157.8520980305052
AC3670,443.5905400258214
AC3671,150.4190372414977
AC3672,354.36946258372376
AC3673,845.8723415012857
AC3674,880.0964428268557
AC3675,568.3800737126937
AC3676,1285.524407922453
AC3677,1042.3502164914494
AC3678,1199.0026628074127
AC3679,427.12211110930207
AC3680,653.6965433079736
AC3681,575.9719959457568
AC3682,256.97158018635827
AC3683,549.3741412092486
AC3684,469.1450119102907
AC3685,195.36987626334763
AC3686,297.1302653699764
AC3687,793.4244683485404
AC3688,214.27840696397368
AC3689,779.0138671206087
AC3690,641.059847815375
AC3691,491.6441886212342
AC3692,251.72746973565557
AC3693,151.57711529084116
AC3694,282.64873935367694
AC3695,217.735185575845
AC3696,190.2204751268843
AC3697,331.61896603479
AC3698,197.97595435306033
AC3699,141.8688789987816
AC3700,1130.4202230090948
AC3701,237.61200194739632
AC3702,435.1325718195986
AC3703,199.12558381661444
AC3704,265.9203037963776
AC3705,671.3820151106489
AC3706,653.0227159126234
AC3707,1473.1230711408593
AC3708,1186.674668273843
AC3709,506.3878301537197
AC3710,169.83332000563817
AC3711,1034.942515699497
AC3712,336.6257075399328
AC3713,956.594866677947
AC3714,1437.3893745851815
AC3715,1325.9366740987077
AC3716,197.1258735697341
AC3717,847.7053997173595
AC3718,1344.1842537318762
AC3719,1023.1699494448338
AC3720,192.102642289902
AC3721,331.56953107974437
AC3722,1526.1174552037294
AC3723,590.0917989770809
AC3724,109.32974420568786
AC3725,887.9054575111188
AC3726,120.26865776751572
AC3727,608.5929874316629
AC3728,293.4441107270058
AC3729,360.6515060947403
AC3730,615.7347585840555
AC3731,934.0209732817902
AC3732,547.6395969585396
AC3733,176.9074555341677
AC3734,467.2361099843596
AC3735,340.3090176501511
AC3736,694.7583465338862
AC3737,488.62379569493595
AC3738,346.4453409688026
AC3739,89.87749025783098
AC3740,379.8604340069211
AC3741,758.5153914263066
AC3742,730.3183212476325
AC3743,806.1156753253262
AC3744,77.28126907973513
AC3745,136.96431597110214
AC3746,330.8461186933914
AC3747,390.86806580891914
AC3748,211.29890799949976
AC3749,492.896180309857
AC3750,1429.073233622667
AC3751,82.4366517663069
AC3752,115.09118262848531
AC3753,389.3646165422866
AC3754,658.8211131627652
AC3755,94.86097990441193
AC3756,325.60377910741647
AC3757,571.4633339429155
AC3758,572.6201424903811
AC3759,556.5355225536831
AC3760,215.7698325806515
AC3761,444.023616187062
AC3762,494.71061433570617
AC3763,908.65285874796
AC3764,452.4969491548744
AC3765,331.3132064382922
AC3766,460.4260449147297
AC3767,136.9456644363954
AC3768,988.2045738481286
AC3769,1056.9510526016368
AC3770,166.517027122383
AC3771,685.226214134822
AC3772,463.4135232619826
AC3773,143.01199022588526
AC3774,276.31232842684966
AC3775,92.98926637148489
AC3776,354.0070022585547
AC3777,164.07414889892175
AC3778,875.5553669124425
AC3779,1571.8321903984363
AC3780,136.38584675842063
AC3781,645.166363434185
AC3782,150.35075495393966
AC3783,592.3547937774179
AC3784,316.1433317671827
AC3785,388.7555408748767
AC3786,421.8480181335125
AC3787,250.01489987744048
AC3788,724.2089417599527
AC3789,1374.9873265137417
AC3790,834.1912809307548
AC3791,227.57319851626258
AC3792,834.8370361067807
AC3793,317.4931563061225
AC3794,828.0237808779164
AC3795,471.88030021419047
AC3796,325.29590278383375
AC3797,137.92574761255042
AC3798,610.8756639615606
AC3799,1008.4851739338771
AC3800,129.76017597767083
AC3801,168.67933897378407
AC3802,243.26230629196385
AC3803,92.40062839204313
AC3804,83.63850920642453
AC3805,69.78651073393635
AC3806,742.3217770931117
AC3807,174.53588191615188
AC3808,1380.0194132553868
AC3809,253.93825046865828
AC3810,487.5583661983137
AC3811,324.2237559308019
AC3812,546.5532154415457
AC3813,1031.7877517134996
AC3814,757.9387820575182
AC3815,184.4098788795681
AC3816,797.2907488612555
AC3817,315.1670665226094
AC3818,1623.0119401596498
AC3819,125.83142295212551
AC3820,165.10215621506893
AC3821,253.95415377178225
AC3822,272.75917540141467
AC3823,420.4098529878972
AC3824,441.5777624148943
AC3825,381.08083224590365
AC3826,373.6064965006391
AC3827,560.3883234263536
AD1,158.18448517238042
AD2,400.20278905313216
AD3,97.84349548694262
AD4,639.7778327047029
AD5,125.06508169385287
AD6,166.61658645423498
AD7,374.742634257461
AD8,693.7176450138095
AD9,614.8619557336945
AD10,326.83245773452774
AD11,156.84763575290643
AD12,145.51322840618795
AD13,778.3170409785648
AD14,715.0230559302076
AD15,1007.3301762565011
AD16,650.5314057918605
AD17,779.3088713228257
AD18,603.1392069904116
AD19,1472.9972345699664
AD20,261.49812565721334
AD21,821.575919072827
AD22,1299.7120031680688
AD23,1598.7100465826932
AD24,321.65506124993294
AD25,738.6510753387166
AD26,543.4785746183338
AD27,355.9660837539481
AD28,259.0035213230826
AD29,778.9304154403144
AD30,1128.7561216308154
AD31,311.68979611127224
AD32,391.053380369196
AD33,478.8685383329915
AD34,236.15856502148284
AD35,691.3671178332793
AD36,191.98841612257698
AD37,58.42682079609786
AD38,1563.2590866676333
AD39,800.1259798131929
AD40,451.95216782873615
AD41,88.35405557758898
AD42,183.33304161273196
AD43,182.00914981382556
AD44,801.4006287852249
AD45,1651.6288262981993
AD46,509.7507071778456
AD47,214.17131466072465
AD48,186.58638885082286
AD49,269.24414866307785
AD50,567.6646437119161
AD51,70.84930143959971
AD52,104.42837883238305
AD53,466.9269078754407
AD54,126.68213134110562
AD55,587.1211928057303
AD56,1117.304107201261
AD57,831.7744007823464
AD58,1159.6343111242145
AD59,634.6555659052473
AD60,596.8876576155449
AD61,789.9288027682494
AD62,1583.1088722495333
AD63,687.0927836697533
AD64,1009.9181396086092
AD65,200.280198595154
AD66,383.0091707277025
AD67,135.2235424621598
AD68,1087.6892291123922
AD69,243.36940781758062
AD70,54.482748342805834
AD71,443.4025805248122
AD72,667.6167488549199
AD73,344.3761297811958
AD74,202.90632164026704
AD75,769.4630022547794
AD76,1376.8240394126988
AD77,287.01016927701653
AD78,398.72299789132825
AD79,1472.9942967556444
AD80,752.8198742011908
AD81,1158.5733198385306
AD82,624.3533450584541
AD83,115.7901852284761
AD84,475.68870585785476
AD85,988.1330932181402
AD86,512.3306724907621
AD87,526.1203717065116
AD88,627.2632610717674
AD89,107.53602364500185
AD90,785.7402625160696
AD91,1366.2771092605035
AD92,224.39178780242253
AD93,565.5869758021956
AD94,518.9066585934473
AD95,191.44564536521523
AD96,651.4621618445294
AD97,354.8869367192498
AD98,1079.8269301024588
AD99,71.10952978735492
AD100,811.7888144176977
AD101,223.13850362031405
AD102,187.11978248287306
AD103,161.52335723770608
AD104,260.56470501023165
AD105,940.1726735700099
AD106,888.1701477835502
AD107,1259.5744120615987
AD108,1176.270098691199
AD109,156.1837649297602
AD110,635.4758527806723
AD111,510.3237108535303
AD112,1141.3512476175565
AD113,352.07327945164985
AD114,277.7061248839665
AD115,315.71463381890896
AD116,638.2284340248439
AD117,834.0364612506029
AD118,141.53429901735433
AD119,340.87653375642526
AD120,111.32890874651766
AD121,116.1575418978185
AD122,623.175943925628
AD123,54.04673188776796
AD124,589.2083860409841
AD125,584.6622553013589
AD126,424.328098398296
AD127,1264.3572257501341
AD128,412.301043276812
AD129,666.7382163596185
AD130,266.82066039514643
AD131,819.3599609585128
AD132,500.95312208784924
AD133,717.2181585523585
AD134,377.12902614333177
AD135,1492.8686899523532
AD136,765.585133217364
AD137,465.211171831014
AD138,812.4185354763761
AD139,1470.9238409005347
AD140,383.176235310848
AD141,125.44742370106665
AD142,807.1053591235473
AD143,139.3923731218319
AD144,186.61894702549063
AD145,229.91315785280477
AD146,1162.5935803829668
AD147,894.1260865886152
AD148,821.0473419420514
AD149,1080.9299591193492
AD150,731.0014201223603
AD151,266.0026621411203
AD152,1103.2607513539015
AD153,444.6854707206104
AD154,394.82753630287135
AD155,518.3887090946332
AD156,202.3440342293152
AD157,1308.3792200484847
AD158,387.39434113146865
AD159,772.7218997148263
AD160,1169.6781589654172
AD161,656.0465659937147
AD162,198.52898689283023
AD163,539.6471578921908
AD164,854.4666694254611
AD165,574.9935183299422
AD166,432.70428805807575
AD167,419.86057347221606
AD168,451.1860360952028
AD169,803.6279744500857
AD170,111.41359475691604
AD171,738.8857303660482
AD172,236.0524529547086
AD173,596.5073545405223
AD174,662.4736688625956
AD175,338.6934633582897
AD176,318.98567391295387
AD177,420.0498347123567
AD178,1241.4331118191988
AD179,850.8528711234046
AD180,109.39995436172015
AD181,1282.3812398501377
AD182,251.96394008369185
AD183,90.13238403310625
AD184,1341.1074286596765
AD185,463.2069765345067
AD186,1238.9146041954446
AD187,549.6145766231018
AD188,104.32730899856786
AD189,1086.5373517492635
AD190,368.2313270643285
AD191,189.38858720980042
AD192,613.245806153768
AD193,142.12003895341377
AD194,343.36338337427856
AD195,566.256638255513
AD196,799.9668988452306
AD197,1101.851320380425
AD198,232.02638273699947
AD199,187.0104318368301
AD200,602.1399585515063
AD201,1157.1883452370619
AD202,165.74703833181042
AD203,528.0779845606176
AD204,1052.0755615050875
AD205,294.3365279953466
AD206,337.391807881461
AD207,790.0393549284674
AD208,693.3333438458591
AD209,627.2158319829441
AD210,1593.1700129853673
AD211,391.86446967335127
AD212,1043.2465079194299
AD213,1237.2930110750865
AD214,409.7820922081356
AD215,596.4501427378389
AD216,84.28369423701513
AD217,1472.2569430059016
AD218,848.7660660452963
AD219,358.27749529215515
AD220,409.683704438595
AD221,451.9785641440134
AD222,1300.1000571358745
AD223,96.1346302084719
AD224,836.1598346767784
AD225,473.1341421387713
AD226,1621.833688507037
AD227,490.8987458784976
AD228,275.6328189078341
AD229,419.04667615136543
AD230,404.60759882127945
AD231,456.636306662361
AD232,823.451079557639
AD233,562.3985987544719
AD234,554.962857284075
AD235,349.91564699615947
AD236,383.38163061763646
AD237,448.6927575412596
AD238,718.2902326244628
AD239,847.8376349387
AD240,1533.7487333258478
AD241,646.3699608466534
AD242,118.90801512116798
AD243,890.173540558294
AD244,626.4233114566218
AD245,309.47391262458655
AD246,627.9678993555424
AD247,1372.9684022311171
AD248,713.212387511696
AD249,285.1500946262891
AD250,797.9342370228364
AD251,623.2112668591564
AD252,1363.9163604791415
AD253,169.08471892615955
AD254,121.4638889589967
AD255,665.9933911295439
AD256,145.2555604805636
AD257,1663.3433003255946
AD258,568.2638827664164
AD259,244.44468169454603
AD260,690.7315695352218
AD261,152.12233357783444
AD262,69.34318774611344
AD263,671.9894912740924
AD264,330.9009510315802
AD265,711.3386070157984
AD266,288.8197171700267
AD267,168.2454780217405
AD268,1010.1563209796007
AD269,777.3766239526884
AD270,1466.4308289407024
AD271,232.27506130005202
AD272,509.5891741246613
AD273,117.23959478383506
AD274,276.2595728208979
AD275,871.6827435682205
AD276,189.90178580204406
AD277,96.6995118037791
AD278,741.3138922252612
AD279,270.69550058732
AD280,795.8717370210952
AD281,427.29483886825426
AD282,1350.004679025553
AD283,156.3021426652598
AD284,109.38561297984467
AD285,272.44279358658366
AD286,97.94279054328393
AD287,517.3240310002174
AD288,274.3355318132188
AD289,113.30771564291486
AD290,1653.7221544147756
AD291,175.16126881643035
AD292,792.6606491358277
AD293,739.4128273782267
AD294,774.7279152104347
AD295,266.3646716941383
AD296,549.2819272487711
AD297,80.151309174956
AD298,738.1937264782007
AD299,850.7138024314921
AD300,292.8811310751354
AD301,161.69126232742403
AD302,389.37288327696706
AD303,512.498657678892
AD304,973.3614530346749
AD305,587.074758732876
AD306,398.8079429511055
AD307,233.52127199726095
AD308,393.25753020500287
AD309,208.27063414277336
AD310,572.6053576631341
AD311,713.6663237750574
AD312,1707.6003719916316
AD313,1365.8982871106937
AD314,143.26215552895144
AD315,679.4135228480641
AD316,535.6749902940303
AD317,1194.9908686551817
AD318,510.23116517431345
AD319,330.6947268801503
AD320,456.35195471804235
AD321,1117.5065782678612
AD322,354.0370281656617
AD323,107.73670712983686
AD324,652.016405326463
AD325,1226.9934879348398
AD326,447.0194228785783
AD327,1273.671740542145
AD328,366.88234167556084
AD329,1122.549560394327
AD330,808.4815921552828
AD331,444.4319132778997
AD332,484.47430530431114
AD333,403.1267520825506
AD334,364.1720535707904
AD335,266.3675797158094
AD336,113.05023156387341
AD337,538.3798838250368
AD338,267.9878068015098
AD339,1150.1043550298273
AD340,489.436686242919
AD341,419.1440637905791
AD342,349.1803855440257
AD343,144.0473164471474
AD344,1337.5843475491927
AD345,184.19810269000783
AD346,507.40815100543085
AD347,961.7130909352163
AD348,199.21182029735604
AD349,860.1281903558195
AD350,699.5148591933876
AD351,621.348509586425
AD352,492.753584709254
AD353,373.92166488603647
AD354,355.38993942677894
AD355,1521.0716280130914
AD356,433.81982615886716
AD357,97.84065982217646
AD358,506.50781784227826
AD359,139.7808823774605
AD360,770.6867749083881
AD361,163.32610944120313
AD362,198.89271304145666
AD363,886.0894623820809
AD364,661.7784904421314
AD365,221.74143797948255
AD366,174.351594719502
AD367,264.0287648571208
AD368,172.58511418328038
AD369,415.9706430779593
AD370,556.4256872814863
AD371,89.60838765426072
AD372,1343.682894789656
AD373,1383.3024498311804
AD374,224.0632565291261
AD375,773.2882657593377
AD376,689.4040842764776
AD377,1701.9510356479868
AD378,286.269693714378
AD379,1205.2268814094996
AD380,119.18939207970752
AD381,241.0487765077032
AD382,263.7176150012748
AD383,217.91199597306272
AD384,214.27655298954528
AD385,216.88603056540893
AD386,746.7522843977632
AD387,289.92428959443015
AD388,879.1166907312728
AD389,716.6086768883181
AD390,603.910715869408
AD391,750.8501609463975
AD392,866.9395448792543
AD393,1285.883228722022
AD394,139.01172770150208
AD395,332.296733764829
AD396,182.8962093673411
AD397,949.3113948606933
AD398,411.08163918446803
AD399,1251.7393716081292
AD400,205.93501317006604
AD401,823.3044178833594
AD402,201.21089258361644
AD403,739.8587002821779
AD404,1315.0131376538457
AD405,303.2295741976265
AD406,283.7420673006211
AD407,468.0904785044443
AD408,329.0905779831337
AD409,86.95584554327738
AD410,261.7778165569113
AD411,995.4340446454303
AD412,266.17863629975966
AD413,119.10871298353705
AD414,363.5312635381158
AD415,637.0368821080783
AD416,220.24248658380856
AD417,516.5325696988285
AD418,358.57171077476346
AD419,483.06582186039907
AD420,195.13330248969524
AD421,628.7364921006749
AD422,85.28034173481232
AD423,888.9005466421113
AD424,359.4700485699865
AD425,570.1750025275674
AD426,325.54807361819593
AD427,286.0769921291685
AD428,1159.583379830309
AD429,284.9634205071945
AD430,302.89898178282317
AD431,523.4796033076631
AD432,363.4839523811216
AD433,1390.7373041811936
AD434,434.4015935893084
AD435,614.8776482569995
AD436,112.45878743943523
AD437,247.24976626981368
AD438,516.8164472444678
AD439,105.49362278416251
AD440,104.64687627146171
AD441,446.09391346366266
AD442,355.7722205287221
AD443,467.33826459783575
AD444,297.1456129349641
AD445,978.7251681026264
AD446,272.7433770389871
AD447,1105.9259340431995
AD448,192.6745386593663
AD449,800.2514599137761
AD450,897.0738218003702
AD451,1119.8212133727657
AD452,623.798575182929
AD453,385.45606596905304
AD454,506.1652575072891
AD455,726.1927098523036
AD456,262.87011491054835
AD457,188.20244654989273
AD458,83.33862150416108
AD459,218.61765359913903
AD460,1533.72309722634
AD461,1357.145838428858
AD462,576.2986980221644
AD463,1486.7665795053547
AD464,563.0826617868277
AD465,89.57855833623462
AD466,1289.989876214355
AD467,1072.4449161549203
AD468,171.15083834734378
AD469,355.50947277144473
AD470,1465.4968988373525
AD471,413.17641840339337
AD472,561.0571009288078
AD473,199.17023956545228
AD474,699.7935261949505
AD475,913.7224478486446
AD476,1635.0841927572628
AD477,890.4127815074493
AD478,189.30269611206057
AD479,471.51493881602516
AD480,226.83020714156626
AD481,490.59641764599644
AD482,315.8293700633957
AD483,594.1459346636725
AD484,1334.880110476502
AD485,1325.7411579760305
AD486,116.61664557607222
AD487,381.39293794580385
AD488,572.0891309901778
AD489,948.6865224916739
AD490,808.1555124748975
AD491,138.57163470366334
AD492,119.06515528570336
AD493,761.8031809870932
AD494,565.6065441137193
AD495,497.26990618805564
AD496,1206.0910876104003
AD497,468.8181708087056
AD498,430.7637015038405
AD499,444.5823890061105
AD500,402.2766877877525
AD501,457.2105726130032
AD502,410.042320642165
AD503,425.8036267472289
AD504,436.0584865739096
AD505,444.54518783540664
AD506,1175.976549735531
AD507,207.08099791066127
AD508,684.0313390888311
AD509,655.8989118298418
AD510,137.44386709448614
AD511,136.2274503657086
AD512,497.1508955983331
AD513,314.9803337529248
AD514,139.01463310139283
AD515,148.987323133196
